anchor_id,distance,x,y,z
1,3.883616,1.313664691388671,-1.8735057258474854,0.08622245452065368
1,3.761666,1.3128805488453987,-1.9543804000495097,0.20029242467958258
1,3.832021,1.3105114152392643,-1.9550645845442363,0.3320223282238486
1,3.67724,1.3190976006304145,-1.89981749481182,0.4489618955432234
1,3.747595,1.3232983137362178,-1.8323415650985324,0.5609559884889258
1,3.649098,1.334207918562593,-1.7931411676175806,0.6654190582960012
1,4.150966,1.3307616047195405,-1.7980794086662195,0.8414924866307847
1,4.005565,1.29753412911006,-1.9330546978532472,0.8987324091612996
1,3.836712,1.29650185702859,-2.056609563966127,0.8890315058638933
1,3.832021,1.3077352799829005,-2.193880186465968,0.8984024984704857
1,3.860164,1.2973760828035603,-2.4425502265732995,0.920752824976709
1,3.705382,1.2570517080932428,-2.273437869293187,0.9344027783452156
1,4.066539,1.240882728384065,-2.1368538249746454,0.9421317765943261
1,3.977423,1.2336240140073729,-2.001652088073596,0.937929595597118
1,3.949281,1.2545526198931511,-1.7451537808059914,0.9506202454463976
1,3.761666,1.1687119969868252,-1.575117541698609,0.9529121203006856
1,3.705382,1.0961640747883767,-1.4738080497997492,0.9483375010761604
1,3.606884,1.0100002263754053,-1.3622952252694351,0.955259209723048
1,3.447412,0.9243603011011147,-1.260427532098717,0.9491584079797946
1,3.28794,0.840831945045307,-1.156161844653864,0.9477478861426252
1,3.644407,0.7645071752274624,-1.0475172177654413,0.9475964098645967
1,3.569362,0.6967519570133691,-0.9433917117148064,0.945335482931295
1,3.592813,0.731814712970193,-1.0530018565357524,0.9523557894646202
1,3.41458,0.8534391941176785,-1.1350781389798694,0.9567624920173439
1,3.480245,0.9486167076475057,-1.0827643484695662,0.9764771548447392
1,3.982113,1.0172702334631316,-0.9745739691138949,0.9958034954539313
1,4.160346,1.1478517294897828,-0.8556401678644441,0.9985771567166043
1,4.33389,1.242203991520394,-0.7516474037524744,1.0002223935362387
1,4.432387,1.4031474363245517,-0.6708867976024294,1.0351957283612079
1,4.507433,1.452085162106424,-0.48053274458734246,1.1125518735217648
1,4.413626,1.4712672838714005,-0.432080252552392,1.2384737681796454
1,4.380793,1.458958697087295,-0.527104270597925,1.426142360269796
1,4.061849,1.4163685959888994,-0.5798264582067665,1.6026223301313387
1,4.530885,1.453970852624836,-0.6765175860565247,1.7575362570722155
1,4.521504,1.4689137272458372,-0.7810045513778687,1.9048147757244174
1,4.46991,1.4713248410372926,-0.8945143486160103,1.9779295796776413
1,4.404245,1.4459105294902812,-1.0226601629605665,2.1126554927944636
1,4.451149,1.4242494631413931,-1.1483089439753915,2.200937551963995
1,4.483981,1.4467558056459162,-1.320340284871595,2.3024927654702223
1,4.46522,1.4482922312009228,-1.525006163588558,2.31915511346215
1,4.512123,1.45666193789313,-1.690481008148528,2.312931458663781
1,4.746641,1.465632497254312,-1.8757736092642425,2.310916824263282
1,4.488671,1.4598436519838436,-2.0985986434903148,2.315772467522213
1,4.404245,1.4739845447087059,-2.2759803073300815,2.308070788504097
1,4.568408,1.4806646045158502,-2.503085594298874,2.3309820491117152
1,4.451149,1.4349186267360896,-2.636626588122713,2.223098027865081
1,4.20256,1.3942729824603781,-2.5653418190583794,1.4486764858195276
1,4.155656,1.351737560602078,-2.5937076345665675,1.1257762469626384
1,4.066539,1.3255171812165998,-2.6078462393186737,0.9985491539184376

-2.645798810481864,-2.0699324425632533,0.2988805902501861,0.0,1.0

-2.645798810481864,-2.0699324425632533,0.2988805902501861,0.0,1.0

1,4.014945,1.3462000320548428,-2.76945346027765,0.9612249564945763
1,3.911758,1.294450245764907,-2.624815311334254,0.9197211279041088
1,3.639717,1.142306892875479,-2.5964992986354183,0.7911153230738414
1,3.578742,1.0604693920108408,-2.630042922915018,0.6141540175000223
1,3.489625,0.9601036728124134,-2.622683158004787,0.5453440713654808
1,3.306702,0.8213029787052994,-2.6018579013119814,0.5596478527463653
1,3.189443,0.6985542757432012,-2.6284111658477127,0.5422852540993993
1,3.105016,0.5958023947303738,-2.61338384207988,0.5427807213656554
1,2.968996,0.45705609519076806,-2.6025142890552004,0.5356869132629211
1,2.851737,0.3328443422769996,-2.6481456447864926,0.5495361780591748
1,2.720407,0.22046327346504296,-2.6500661983561677,0.5492855715473897
1,2.650052,0.13590009405040565,-2.637409438364783,0.539714396678548
1,2.579696,0.029999213672561184,-2.6023738203213176,0.5486416719164681
1,2.415534,-0.11361755705778057,-2.6185114376121086,0.5273475789388761
1,2.392082,-0.2286641978295541,-2.629768744921587,0.5421167697735253
1,2.340488,-0.33193869347886995,-2.6362878683837585,0.5481468261706014
1,2.152874,-0.4069684116145161,-2.6166622521414613,0.5620124911435718
1,2.030925,-0.502024802956233,-2.5957978755664897,0.6059981248867454
1,2.012163,-0.5609479420656702,-2.6195490339315106,0.6161453106355522
1,1.923046,-0.6365224889758879,-2.6260083692153002,0.6876196453863308
1,1.862072,-0.7068703042573332,-2.6104387043650092,0.7258975644776349
1,1.768265,-0.7567730133699482,-2.590989902507218,0.7462603864237541
1,1.763574,-0.8115677803661157,-2.5820818872692977,0.8413732791249672
1,1.735432,-0.8660889923708271,-2.5904168959334766,0.8915243653217118
1,1.683838,-0.9255069195318393,-2.6205250563715548,0.9721159955485043
1,1.679148,-0.9973905475962044,-2.6109865019827647,1.0133894972126836
1,1.679148,-1.0723911293822772,-2.5947242723550232,1.1002996197941455
1,1.57127,-1.161094122166312,-2.5409767056665107,1.1494060018902328
1,1.552508,-1.223694848560073,-2.544604565954657,1.1692424981843068
1,1.543127,-1.2845867669241626,-2.6090190608359527,1.214798776910389
1,1.505604,-1.343593411984467,-2.635133805882719,1.241255996293498
1,1.594721,-1.362531430972218,-2.4693462881113613,1.3358250658273132
1,1.632244,-1.3442397182757573,-2.396092032538924,1.429500345000108
1,1.885523,-1.3272819714354915,-2.3449623033280704,1.5114284919040721
1,1.979331,-1.3480426257515672,-2.3341699699998597,1.586642124836964
1,1.927737,-1.3385987936921762,-2.2967099560759943,1.6477948480222586
1,1.880833,-1.3487531164616986,-2.1863759437999635,1.695585943974936
1,1.83393,-1.3458214981923107,-2.083172221457857,1.7391680064019348
1,1.848001,-1.3385985248390289,-2.013719939858943,1.7636536586275062
1,1.740122,-1.3069562052392882,-1.9834294432547455,1.657478899744035
1,1.679148,-1.227940516445151,-1.9629027844081122,1.3072984577177098
1,1.71198,-1.1265569124009538,-1.962424999909928,1.0886931890699798
1,1.763574,-1.0258197186344524,-1.9550556456301762,0.9963739511362556
1,1.679148,-0.9305312313286572,-1.9482233655779657,0.9552682042300337
1,1.740122,-0.8132404681604392,-1.9420459198122049,0.9334897410046953
1,1.927737,-0.687822962418741,-1.9300540565648558,0.9397738943236953
1,2.302965,-0.5607030502004385,-1.9014537021654032,0.9449546899348517
1,2.420224,-0.4475660524326775,-1.874671053382893,0.9404750546192575
1,2.420224,-0.3427709806232544,-1.8421301259405047,0.9410750705745058
1,2.457747,-0.23857281270229122,-1.8016868981717704,0.9480472600717608
1,2.514031,-0.1382249506325246,-1.7424051649767458,0.9527150293424455
1,2.6266,-0.03564687293591177,-1.6763051681385142,0.9521363256020309
1,2.711026,0.07215502975729506,-1.6056834923088454,0.9378502668488141
1,2.875189,0.17131228020442604,-1.5235960470026595,0.9318782141381134
1,2.922092,0.2656816450969259,-1.4449370405384732,0.9422507054550298
1,3.029971,0.3644754619877642,-1.3585752019587556,0.9491704334009544

-2.645798810481864,-2.0699324425632533,0.2988805902501861,0.0,1.0
